Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2022-10-06T18:00:00+02:00;2022-10-06;18:00;28;Normandie;2928;Redressé;;;2928;2508;Consolidé;5436;non
2022-10-06T20:30:00+02:00;2022-10-06;20:30;28;Normandie;;;;;;2656;Consolidé;;non
2022-10-06T22:00:00+02:00;2022-10-06;22:00;28;Normandie;2999;Redressé;;;2999;2734;Consolidé;5733;non
2022-10-07T01:30:00+02:00;2022-10-07;01:30;28;Normandie;;;;;;2237;Consolidé;;non
2022-10-07T03:00:00+02:00;2022-10-07;03:00;28;Normandie;2645;Redressé;;;2645;2176;Consolidé;4821;non
2022-10-07T06:30:00+02:00;2022-10-07;06:30;28;Normandie;;;;;;2751;Consolidé;;non
2022-10-07T09:00:00+02:00;2022-10-07;09:00;28;Normandie;3736;Redressé;;;3736;2820;Consolidé;6556;non
2022-10-07T10:30:00+02:00;2022-10-07;10:30;28;Normandie;;;;;;2702;Consolidé;;non
2022-10-07T15:00:00+02:00;2022-10-07;15:00;28;Normandie;2761;Redressé;;;2761;2403;Consolidé;5164;non
2022-10-07T16:00:00+02:00;2022-10-07;16:00;28;Normandie;2775;Redressé;;;2775;2321;Consolidé;5096;non
2022-10-07T17:30:00+02:00;2022-10-07;17:30;28;Normandie;;;;;;2440;Consolidé;;non
2022-10-07T19:00:00+02:00;2022-10-07;19:00;28;Normandie;2912;Redressé;;;2912;2591;Consolidé;5503;non
2022-10-07T20:00:00+02:00;2022-10-07;20:00;28;Normandie;2897;Redressé;;;2897;2532;Consolidé;5429;non
2022-10-07T23:30:00+02:00;2022-10-07;23:30;28;Normandie;;;;;;2479;Consolidé;;non
2022-10-08T02:30:00+02:00;2022-10-08;02:30;28;Normandie;;;;;;1999;Consolidé;;non
2022-10-08T03:00:00+02:00;2022-10-08;03:00;28;Normandie;2747;Redressé;;;2747;2009;Consolidé;4756;non
2022-10-08T03:30:00+02:00;2022-10-08;03:30;28;Normandie;;;;;;1954;Consolidé;;non
2022-10-08T08:30:00+02:00;2022-10-08;08:30;28;Normandie;;;;;;2297;Consolidé;;non
2022-10-08T09:30:00+02:00;2022-10-08;09:30;28;Normandie;;;;;;2335;Consolidé;;non
2022-10-08T12:30:00+02:00;2022-10-08;12:30;28;Normandie;;;;;;2330;Consolidé;;non
2022-10-08T14:00:00+02:00;2022-10-08;14:00;28;Normandie;2583;Redressé;;;2583;2175;Consolidé;4758;non
2022-10-08T16:00:00+02:00;2022-10-08;16:00;28;Normandie;2524;Redressé;;;2524;2030;Consolidé;4554;non
2022-10-08T17:00:00+02:00;2022-10-08;17:00;28;Normandie;2567;Redressé;;;2567;1996;Consolidé;4563;non
2022-10-08T19:00:00+02:00;2022-10-08;19:00;28;Normandie;2746;Redressé;;;2746;2361;Consolidé;5107;non
2022-10-08T20:00:00+02:00;2022-10-08;20:00;28;Normandie;2732;Redressé;;;2732;2319;Consolidé;5051;non
2022-10-08T21:00:00+02:00;2022-10-08;21:00;28;Normandie;2710;Redressé;;;2710;2380;Consolidé;5090;non
2022-10-08T23:00:00+02:00;2022-10-08;23:00;28;Normandie;2644;Redressé;;;2644;2472;Consolidé;5116;non
2022-10-09T00:00:00+02:00;2022-10-09;00:00;28;Normandie;2729;Redressé;;;2729;2281;Consolidé;5010;non
2022-10-09T01:00:00+02:00;2022-10-09;01:00;28;Normandie;2702;Redressé;;;2702;2234;Consolidé;4936;non
2022-10-09T02:30:00+02:00;2022-10-09;02:30;28;Normandie;;;;;;1703;Consolidé;;non
2022-10-09T03:30:00+02:00;2022-10-09;03:30;28;Normandie;;;;;;1975;Consolidé;;non
2022-10-09T05:30:00+02:00;2022-10-09;05:30;28;Normandie;;;;;;2002;Consolidé;;non
2022-10-09T10:30:00+02:00;2022-10-09;10:30;28;Normandie;;;;;;2117;Consolidé;;non
2022-10-09T11:30:00+02:00;2022-10-09;11:30;28;Normandie;;;;;;2265;Consolidé;;non
2022-10-09T12:30:00+02:00;2022-10-09;12:30;28;Normandie;;;;;;2237;Consolidé;;non
2022-10-09T16:30:00+02:00;2022-10-09;16:30;28;Normandie;;;;;;2043;Consolidé;;non
2022-10-09T20:30:00+02:00;2022-10-09;20:30;28;Normandie;;;;;;2280;Consolidé;;non
2022-10-10T02:30:00+02:00;2022-10-10;02:30;28;Normandie;;;;;;2002;Consolidé;;non
2022-10-10T03:00:00+02:00;2022-10-10;03:00;28;Normandie;3016;Redressé;;;3016;1966;Consolidé;4982;non
2022-10-10T06:00:00+02:00;2022-10-10;06:00;28;Normandie;3397;Redressé;;;3397;2373;Consolidé;5770;non
2022-10-10T07:00:00+02:00;2022-10-10;07:00;28;Normandie;3519;Redressé;;;3519;2633;Consolidé;6152;non
2022-10-10T08:00:00+02:00;2022-10-10;08:00;28;Normandie;3431;Redressé;;;3431;2685;Consolidé;6116;non
2022-10-10T13:30:00+02:00;2022-10-10;13:30;28;Normandie;;;;;;2593;Consolidé;;non
2022-10-10T15:00:00+02:00;2022-10-10;15:00;28;Normandie;2878;Redressé;;;2878;2487;Consolidé;5365;non
2022-10-10T17:30:00+02:00;2022-10-10;17:30;28;Normandie;;;;;;2529;Consolidé;;non
2022-10-10T18:30:00+02:00;2022-10-10;18:30;28;Normandie;;;;;;2536;Consolidé;;non
2022-10-10T19:30:00+02:00;2022-10-10;19:30;28;Normandie;;;;;;2609;Consolidé;;non
2022-10-10T20:00:00+02:00;2022-10-10;20:00;28;Normandie;3167;Redressé;;;3167;2645;Consolidé;5812;non
2022-10-11T00:30:00+02:00;2022-10-11;00:30;28;Normandie;;;;;;2437;Consolidé;;non
2022-10-11T03:00:00+02:00;2022-10-11;03:00;28;Normandie;3223;Redressé;;;3223;2176;Consolidé;5399;non
2022-10-11T07:00:00+02:00;2022-10-11;07:00;28;Normandie;4001;Redressé;;;4001;2889;Consolidé;6890;non
2022-10-11T08:00:00+02:00;2022-10-11;08:00;28;Normandie;3965;Redressé;;;3965;2942;Consolidé;6907;non
2022-10-11T09:00:00+02:00;2022-10-11;09:00;28;Normandie;3848;Redressé;;;3848;2926;Consolidé;6774;non
2022-10-11T14:00:00+02:00;2022-10-11;14:00;28;Normandie;3066;Redressé;;;3066;2569;Consolidé;5635;non
2022-10-11T16:30:00+02:00;2022-10-11;16:30;28;Normandie;;;;;;2577;Consolidé;;non
2022-10-11T17:00:00+02:00;2022-10-11;17:00;28;Normandie;3039;Redressé;;;3039;2380;Consolidé;5419;non
2022-10-11T21:30:00+02:00;2022-10-11;21:30;28;Normandie;;;;;;2766;Consolidé;;non
2022-10-11T23:00:00+02:00;2022-10-11;23:00;28;Normandie;3072;Redressé;;;3072;2663;Consolidé;5735;non
2022-10-12T01:30:00+02:00;2022-10-12;01:30;28;Normandie;;;;;;2331;Consolidé;;non
2022-10-12T02:00:00+02:00;2022-10-12;02:00;28;Normandie;3148;Redressé;;;3148;2346;Consolidé;5494;non
2022-10-12T08:00:00+02:00;2022-10-12;08:00;28;Normandie;4366;Redressé;;;4366;2977;Consolidé;7343;non
2022-10-12T10:00:00+02:00;2022-10-12;10:00;28;Normandie;3818;Redressé;;;3818;2944;Consolidé;6762;non
2022-10-12T10:30:00+02:00;2022-10-12;10:30;28;Normandie;;;;;;2928;Consolidé;;non
2022-10-12T14:30:00+02:00;2022-10-12;14:30;28;Normandie;;;;;;2569;Consolidé;;non
2022-10-12T15:00:00+02:00;2022-10-12;15:00;28;Normandie;3035;Redressé;;;3035;2526;Consolidé;5561;non
2022-10-12T20:30:00+02:00;2022-10-12;20:30;28;Normandie;;;;;;2817;Consolidé;;non
2022-10-12T23:00:00+02:00;2022-10-12;23:00;28;Normandie;3154;Redressé;;;3154;2674;Consolidé;5828;non
2022-10-13T01:30:00+02:00;2022-10-13;01:30;28;Normandie;;;;;;2328;Consolidé;;non
2022-10-13T03:30:00+02:00;2022-10-13;03:30;28;Normandie;;;;;;2058;Consolidé;;non
2022-10-13T05:00:00+02:00;2022-10-13;05:00;28;Normandie;3112;Redressé;;;3112;2222;Consolidé;5334;non
2022-10-13T09:00:00+02:00;2022-10-13;09:00;28;Normandie;3611;Redressé;;;3611;2811;Consolidé;6422;non
2022-10-13T10:30:00+02:00;2022-10-13;10:30;28;Normandie;;;;;;2887;Consolidé;;non
2022-10-13T11:30:00+02:00;2022-10-13;11:30;28;Normandie;;;;;;2874;Consolidé;;non
2022-10-13T14:00:00+02:00;2022-10-13;14:00;28;Normandie;3256;Redressé;;;3256;2733;Consolidé;5989;non
2022-10-13T17:00:00+02:00;2022-10-13;17:00;28;Normandie;3342;Redressé;;;3342;2573;Consolidé;5915;non
2022-10-13T18:00:00+02:00;2022-10-13;18:00;28;Normandie;3498;Redressé;;;3498;2734;Consolidé;6232;non
2022-10-13T19:00:00+02:00;2022-10-13;19:00;28;Normandie;3530;Redressé;;;3530;2895;Consolidé;6425;non
2022-10-14T00:30:00+02:00;2022-10-14;00:30;28;Normandie;;;;;;2281;Consolidé;;non
2022-10-14T02:30:00+02:00;2022-10-14;02:30;28;Normandie;;;;;;2107;Consolidé;;non
2022-10-14T03:00:00+02:00;2022-10-14;03:00;28;Normandie;2741;Redressé;;;2741;2084;Consolidé;4825;non
2022-10-14T05:00:00+02:00;2022-10-14;05:00;28;Normandie;2815;Redressé;;;2815;2139;Consolidé;4954;non
2022-10-14T05:30:00+02:00;2022-10-14;05:30;28;Normandie;;;;;;2372;Consolidé;;non
2022-10-14T07:30:00+02:00;2022-10-14;07:30;28;Normandie;;;;;;2761;Consolidé;;non
2022-10-14T09:30:00+02:00;2022-10-14;09:30;28;Normandie;;;;;;2757;Consolidé;;non
2022-10-14T10:30:00+02:00;2022-10-14;10:30;28;Normandie;;;;;;2938;Consolidé;;non
2022-10-14T11:30:00+02:00;2022-10-14;11:30;28;Normandie;;;;;;2681;Consolidé;;non
2022-10-14T13:30:00+02:00;2022-10-14;13:30;28;Normandie;;;;;;2631;Consolidé;;non
2022-10-25T15:30:00+02:00;2022-10-25;15:30;28;Normandie;;;;;;2583;Consolidé;;non
2022-10-25T17:00:00+02:00;2022-10-25;17:00;28;Normandie;2950;Redressé;;;2950;2471;Consolidé;5421;non
2022-10-25T22:30:00+02:00;2022-10-25;22:30;28;Normandie;;;;;;2674;Consolidé;;non
2022-10-26T03:00:00+02:00;2022-10-26;03:00;28;Normandie;2913;Redressé;;;2913;2114;Consolidé;5027;non
2022-10-26T05:30:00+02:00;2022-10-26;05:30;28;Normandie;;;;;;2269;Consolidé;;non
2022-10-26T10:00:00+02:00;2022-10-26;10:00;28;Normandie;3094;Redressé;;;3094;2680;Consolidé;5774;non
2022-10-26T16:30:00+02:00;2022-10-26;16:30;28;Normandie;;;;;;2474;Consolidé;;non
2022-10-26T22:30:00+02:00;2022-10-26;22:30;28;Normandie;;;;;;2641;Consolidé;;non
2022-10-27T01:00:00+02:00;2022-10-27;01:00;28;Normandie;2255;Redressé;;;2255;2354;Consolidé;4609;non
2022-10-27T01:30:00+02:00;2022-10-27;01:30;28;Normandie;;;;;;2272;Consolidé;;non
2022-10-27T10:30:00+02:00;2022-10-27;10:30;28;Normandie;;;;;;2711;Consolidé;;non
2022-10-27T11:30:00+02:00;2022-10-27;11:30;28;Normandie;;;;;;2763;Consolidé;;non
2022-10-27T12:00:00+02:00;2022-10-27;12:00;28;Normandie;3084;Redressé;;;3084;2740;Consolidé;5824;non
2022-10-27T12:30:00+02:00;2022-10-27;12:30;28;Normandie;;;;;;2642;Consolidé;;non
2022-10-27T15:30:00+02:00;2022-10-27;15:30;28;Normandie;;;;;;2471;Consolidé;;non
2022-10-27T18:30:00+02:00;2022-10-27;18:30;28;Normandie;;;;;;3122;Consolidé;;non
2022-10-27T20:30:00+02:00;2022-10-27;20:30;28;Normandie;;;;;;2880;Consolidé;;non
2022-10-27T22:30:00+02:00;2022-10-27;22:30;28;Normandie;;;;;;2599;Consolidé;;non
2022-10-27T23:30:00+02:00;2022-10-27;23:30;28;Normandie;;;;;;2896;Consolidé;;non
2022-10-28T03:00:00+02:00;2022-10-28;03:00;28;Normandie;2204;Redressé;;;2204;2026;Consolidé;4230;non
2022-10-28T12:00:00+02:00;2022-10-28;12:00;28;Normandie;2571;Redressé;;;2571;2740;Consolidé;5311;non
2022-10-28T13:00:00+02:00;2022-10-28;13:00;28;Normandie;2510;Redressé;;;2510;2611;Consolidé;5121;non
2022-10-28T18:30:00+02:00;2022-10-28;18:30;28;Normandie;;;;;;2765;Consolidé;;non
2022-10-28T19:30:00+02:00;2022-10-28;19:30;28;Normandie;;;;;;2698;Consolidé;;non
2022-10-28T20:00:00+02:00;2022-10-28;20:00;28;Normandie;2442;Redressé;;;2442;2557;Consolidé;4999;non
2022-10-28T20:30:00+02:00;2022-10-28;20:30;28;Normandie;;;;;;2580;Consolidé;;non
2022-10-28T22:30:00+02:00;2022-10-28;22:30;28;Normandie;;;;;;2545;Consolidé;;non
2022-10-29T05:30:00+02:00;2022-10-29;05:30;28;Normandie;;;;;;1878;Consolidé;;non
2022-10-29T06:30:00+02:00;2022-10-29;06:30;28;Normandie;;;;;;1924;Consolidé;;non
2022-10-29T14:00:00+02:00;2022-10-29;14:00;28;Normandie;2292;Redressé;;;2292;2223;Consolidé;4515;non
2022-10-29T17:30:00+02:00;2022-10-29;17:30;28;Normandie;;;;;;2141;Consolidé;;non
2022-10-29T18:00:00+02:00;2022-10-29;18:00;28;Normandie;2444;Redressé;;;2444;2195;Consolidé;4639;non
2022-10-29T19:00:00+02:00;2022-10-29;19:00;28;Normandie;2421;Redressé;;;2421;2454;Consolidé;4875;non
2022-10-29T20:30:00+02:00;2022-10-29;20:30;28;Normandie;;;;;;2290;Consolidé;;non
2022-10-29T22:30:00+02:00;2022-10-29;22:30;28;Normandie;;;;;;2384;Consolidé;;non
2022-10-30T05:30:00+01:00;2022-10-30;05:30;28;Normandie;;;;;;1901;Consolidé;;non
2022-10-30T09:00:00+01:00;2022-10-30;09:00;28;Normandie;2748;Redressé;;;2748;2108;Consolidé;4856;non
2022-10-30T10:30:00+01:00;2022-10-30;10:30;28;Normandie;;;;;;2248;Consolidé;;non
2022-10-30T12:00:00+01:00;2022-10-30;12:00;28;Normandie;2779;Redressé;;;2779;2374;Consolidé;5153;non
2022-10-30T13:30:00+01:00;2022-10-30;13:30;28;Normandie;;;;;;2086;Consolidé;;non
2022-10-30T14:00:00+01:00;2022-10-30;14:00;28;Normandie;2665;Redressé;;;2665;2108;Consolidé;4773;non
2022-10-30T14:30:00+01:00;2022-10-30;14:30;28;Normandie;;;;;;1983;Consolidé;;non
2022-10-30T16:00:00+01:00;2022-10-30;16:00;28;Normandie;2709;Redressé;;;2709;1976;Consolidé;4685;non
2022-10-30T16:30:00+01:00;2022-10-30;16:30;28;Normandie;;;;;;2162;Consolidé;;non
2022-10-30T20:30:00+01:00;2022-10-30;20:30;28;Normandie;;;;;;2368;Consolidé;;non
2022-10-30T21:00:00+01:00;2022-10-30;21:00;28;Normandie;2859;Redressé;;;2859;2391;Consolidé;5250;non
2022-10-31T00:00:00+01:00;2022-10-31;00:00;28;Normandie;3242;Redressé;;;3242;2298;Consolidé;5540;non
2022-10-31T01:00:00+01:00;2022-10-31;01:00;28;Normandie;3275;Redressé;;;3275;2333;Consolidé;5608;non
2022-10-31T02:30:00+01:00;2022-10-31;02:30;28;Normandie;;;;;;1976;Consolidé;;non
2022-10-31T07:30:00+01:00;2022-10-31;07:30;28;Normandie;;;;;;2675;Consolidé;;non
2022-10-31T11:00:00+01:00;2022-10-31;11:00;28;Normandie;3154;Redressé;;;3154;2517;Consolidé;5671;non
2022-10-31T18:30:00+01:00;2022-10-31;18:30;28;Normandie;;;;;;2630;Consolidé;;non
2022-10-31T19:30:00+01:00;2022-10-31;19:30;28;Normandie;;;;;;2166;Consolidé;;non
2022-11-01T00:30:00+01:00;2022-11-01;00:30;28;Normandie;;;;;;2270;Consolidé;;non
2022-11-01T01:00:00+01:00;2022-11-01;01:00;28;Normandie;3168;Redressé;;;3168;2362;Consolidé;5530;non
2022-11-01T01:30:00+01:00;2022-11-01;01:30;28;Normandie;;;;;;1980;Consolidé;;non
2022-11-01T03:30:00+01:00;2022-11-01;03:30;28;Normandie;;;;;;2017;Consolidé;;non
2022-11-01T06:00:00+01:00;2022-11-01;06:00;28;Normandie;3756;Redressé;;;3756;2065;Consolidé;5821;non
2022-11-01T07:00:00+01:00;2022-11-01;07:00;28;Normandie;3700;Redressé;;;3700;2210;Consolidé;5910;non
2022-11-01T07:30:00+01:00;2022-11-01;07:30;28;Normandie;;;;;;2587;Consolidé;;non
2022-11-01T08:30:00+01:00;2022-11-01;08:30;28;Normandie;;;;;;2563;Consolidé;;non
2022-11-01T09:30:00+01:00;2022-11-01;09:30;28;Normandie;;;;;;2265;Consolidé;;non
2022-11-01T11:00:00+01:00;2022-11-01;11:00;28;Normandie;3600;Redressé;;;3600;2426;Consolidé;6026;non
2022-11-01T13:30:00+01:00;2022-11-01;13:30;28;Normandie;;;;;;2239;Consolidé;;non
2022-11-01T17:00:00+01:00;2022-11-01;17:00;28;Normandie;3197;Redressé;;;3197;2311;Consolidé;5508;non
2022-11-01T18:00:00+01:00;2022-11-01;18:00;28;Normandie;3222;Redressé;;;3222;2588;Consolidé;5810;non
2022-11-01T22:00:00+01:00;2022-11-01;22:00;28;Normandie;2984;Redressé;;;2984;2703;Consolidé;5687;non
2022-11-02T02:30:00+01:00;2022-11-02;02:30;28;Normandie;;;;;;2256;Consolidé;;non
2022-11-02T03:00:00+01:00;2022-11-02;03:00;28;Normandie;3596;Redressé;;;3596;2176;Consolidé;5772;non
2022-11-02T05:00:00+01:00;2022-11-02;05:00;28;Normandie;3936;Redressé;;;3936;2320;Consolidé;6256;non
2022-11-02T07:00:00+01:00;2022-11-02;07:00;28;Normandie;4324;Redressé;;;4324;2767;Consolidé;7091;non
2022-11-02T11:00:00+01:00;2022-11-02;11:00;28;Normandie;3996;Redressé;;;3996;2950;Consolidé;6946;non
2022-11-02T13:00:00+01:00;2022-11-02;13:00;28;Normandie;3820;Redressé;;;3820;2717;Consolidé;6537;non
2022-11-02T13:30:00+01:00;2022-11-02;13:30;28;Normandie;;;;;;2686;Consolidé;;non
2022-11-02T15:00:00+01:00;2022-11-02;15:00;28;Normandie;3795;Redressé;;;3795;2677;Consolidé;6472;non
2022-11-02T15:30:00+01:00;2022-11-02;15:30;28;Normandie;;;;;;2649;Consolidé;;non
2022-11-02T17:00:00+01:00;2022-11-02;17:00;28;Normandie;4063;Redressé;;;4063;2698;Consolidé;6761;non
2022-11-02T19:00:00+01:00;2022-11-02;19:00;28;Normandie;4115;Redressé;;;4115;3020;Consolidé;7135;non
2022-11-02T21:00:00+01:00;2022-11-02;21:00;28;Normandie;3891;Redressé;;;3891;2794;Consolidé;6685;non
2022-11-02T21:30:00+01:00;2022-11-02;21:30;28;Normandie;;;;;;2859;Consolidé;;non
2022-11-02T23:30:00+01:00;2022-11-02;23:30;28;Normandie;;;;;;2636;Consolidé;;non
2022-09-19T10:00:00+02:00;2022-09-19;10:00;28;Normandie;3367;Redressé;;;3367;2814;Consolidé;6181;non
2022-09-19T11:00:00+02:00;2022-09-19;11:00;28;Normandie;3345;Redressé;;;3345;2922;Consolidé;6267;non
2022-09-19T11:30:00+02:00;2022-09-19;11:30;28;Normandie;;;;;;2938;Consolidé;;non
2022-09-19T14:00:00+02:00;2022-09-19;14:00;28;Normandie;3227;Redressé;;;3227;2741;Consolidé;5968;non
2022-09-19T15:00:00+02:00;2022-09-19;15:00;28;Normandie;3189;Redressé;;;3189;2641;Consolidé;5830;non
2022-09-19T16:30:00+02:00;2022-09-19;16:30;28;Normandie;;;;;;3401;Consolidé;;non
2022-09-19T23:00:00+02:00;2022-09-19;23:00;28;Normandie;2912;Redressé;;;2912;2812;Consolidé;5724;non
2022-09-20T00:00:00+02:00;2022-09-20;00:00;28;Normandie;3000;Redressé;;;3000;2587;Consolidé;5587;non
2022-09-20T01:00:00+02:00;2022-09-20;01:00;28;Normandie;3003;Redressé;;;3003;2511;Consolidé;5514;non
2022-09-20T01:30:00+02:00;2022-09-20;01:30;28;Normandie;;;;;;2289;Consolidé;;non
2022-09-20T03:00:00+02:00;2022-09-20;03:00;28;Normandie;3251;Redressé;;;3251;2255;Consolidé;5506;non
2022-09-20T04:00:00+02:00;2022-09-20;04:00;28;Normandie;3388;Redressé;;;3388;2241;Consolidé;5629;non
2022-09-20T04:30:00+02:00;2022-09-20;04:30;28;Normandie;;;;;;2304;Consolidé;;non
2022-09-20T05:00:00+02:00;2022-09-20;05:00;28;Normandie;3550;Redressé;;;3550;2374;Consolidé;5924;non
2022-09-20T07:30:00+02:00;2022-09-20;07:30;28;Normandie;;;;;;3159;Consolidé;;non
2022-09-20T08:30:00+02:00;2022-09-20;08:30;28;Normandie;;;;;;3029;Consolidé;;non
2022-09-20T09:00:00+02:00;2022-09-20;09:00;28;Normandie;3354;Redressé;;;3354;2963;Consolidé;6317;non
2022-09-20T09:30:00+02:00;2022-09-20;09:30;28;Normandie;;;;;;3074;Consolidé;;non
2022-09-20T11:30:00+02:00;2022-09-20;11:30;28;Normandie;;;;;;3061;Consolidé;;non
2022-09-20T14:30:00+02:00;2022-09-20;14:30;28;Normandie;;;;;;3077;Consolidé;;non
2022-09-20T15:00:00+02:00;2022-09-20;15:00;28;Normandie;3090;Redressé;;;3090;2725;Consolidé;5815;non
2022-09-20T16:00:00+02:00;2022-09-20;16:00;28;Normandie;2998;Redressé;;;2998;2644;Consolidé;5642;non
2022-09-20T17:30:00+02:00;2022-09-20;17:30;28;Normandie;;;;;;2649;Consolidé;;non
2022-09-20T19:30:00+02:00;2022-09-20;19:30;28;Normandie;;;;;;3324;Consolidé;;non
2022-09-20T20:00:00+02:00;2022-09-20;20:00;28;Normandie;3101;Redressé;;;3101;2819;Consolidé;5920;non
2022-09-20T21:00:00+02:00;2022-09-20;21:00;28;Normandie;3006;Redressé;;;3006;2808;Consolidé;5814;non
2022-09-21T00:00:00+02:00;2022-09-21;00:00;28;Normandie;3659;Redressé;;;3659;2564;Consolidé;6223;non
2022-09-21T02:00:00+02:00;2022-09-21;02:00;28;Normandie;3817;Redressé;;;3817;2307;Consolidé;6124;non
2022-09-21T03:30:00+02:00;2022-09-21;03:30;28;Normandie;;;;;;2168;Consolidé;;non
2022-09-21T06:00:00+02:00;2022-09-21;06:00;28;Normandie;3935;Redressé;;;3935;2661;Consolidé;6596;non
2022-09-21T07:30:00+02:00;2022-09-21;07:30;28;Normandie;;;;;;2841;Consolidé;;non
2022-09-21T17:30:00+02:00;2022-09-21;17:30;28;Normandie;;;;;;2734;Consolidé;;non
2022-09-21T22:00:00+02:00;2022-09-21;22:00;28;Normandie;3566;Redressé;;;3566;3024;Consolidé;6590;non
2022-09-22T02:00:00+02:00;2022-09-22;02:00;28;Normandie;3587;Redressé;;;3587;2333;Consolidé;5920;non
2022-09-22T06:30:00+02:00;2022-09-22;06:30;28;Normandie;;;;;;2783;Consolidé;;non
2022-09-22T09:00:00+02:00;2022-09-22;09:00;28;Normandie;4502;Redressé;;;4502;2897;Consolidé;7399;non
2022-09-22T09:30:00+02:00;2022-09-22;09:30;28;Normandie;;;;;;3040;Consolidé;;non
2022-09-22T10:00:00+02:00;2022-09-22;10:00;28;Normandie;4393;Redressé;;;4393;2867;Consolidé;7260;non
2022-09-22T13:30:00+02:00;2022-09-22;13:30;28;Normandie;;;;;;2788;Consolidé;;non
2022-09-22T16:00:00+02:00;2022-09-22;16:00;28;Normandie;3821;Redressé;;;3821;2595;Consolidé;6416;non
2022-09-22T20:30:00+02:00;2022-09-22;20:30;28;Normandie;;;;;;3076;Consolidé;;non
2022-09-22T23:00:00+02:00;2022-09-22;23:00;28;Normandie;3761;Redressé;;;3761;2726;Consolidé;6487;non
2022-09-22T23:30:00+02:00;2022-09-22;23:30;28;Normandie;;;;;;2520;Consolidé;;non
2022-09-23T00:30:00+02:00;2022-09-23;00:30;28;Normandie;;;;;;2302;Consolidé;;non
2022-09-23T03:30:00+02:00;2022-09-23;03:30;28;Normandie;;;;;;1894;Consolidé;;non
2022-09-23T04:30:00+02:00;2022-09-23;04:30;28;Normandie;;;;;;2221;Consolidé;;non
2022-09-23T11:00:00+02:00;2022-09-23;11:00;28;Normandie;3948;Redressé;;;3948;2892;Consolidé;6840;non
2022-09-23T11:30:00+02:00;2022-09-23;11:30;28;Normandie;;;;;;3002;Consolidé;;non
2022-09-23T12:30:00+02:00;2022-09-23;12:30;28;Normandie;;;;;;2851;Consolidé;;non
2022-09-23T13:30:00+02:00;2022-09-23;13:30;28;Normandie;;;;;;2709;Consolidé;;non
2022-09-23T15:30:00+02:00;2022-09-23;15:30;28;Normandie;;;;;;1898;Consolidé;;non
2022-09-23T19:30:00+02:00;2022-09-23;19:30;28;Normandie;;;;;;3261;Consolidé;;non
2022-09-23T21:00:00+02:00;2022-09-23;21:00;28;Normandie;3746;Redressé;;;3746;2727;Consolidé;6473;non
2022-09-23T23:00:00+02:00;2022-09-23;23:00;28;Normandie;3618;Redressé;;;3618;2698;Consolidé;6316;non
2022-09-24T10:00:00+02:00;2022-09-24;10:00;28;Normandie;3828;Redressé;;;3828;2450;Consolidé;6278;non
2022-09-24T11:00:00+02:00;2022-09-24;11:00;28;Normandie;3751;Redressé;;;3751;2463;Consolidé;6214;non
2022-09-24T11:30:00+02:00;2022-09-24;11:30;28;Normandie;;;;;;2708;Consolidé;;non
2022-09-24T14:00:00+02:00;2022-09-24;14:00;28;Normandie;3614;Redressé;;;3614;2355;Consolidé;5969;non
2022-09-24T17:00:00+02:00;2022-09-24;17:00;28;Normandie;3704;Redressé;;;3704;2247;Consolidé;5951;non
2022-09-24T17:30:00+02:00;2022-09-24;17:30;28;Normandie;;;;;;2564;Consolidé;;non
2022-09-24T19:00:00+02:00;2022-09-24;19:00;28;Normandie;3760;Redressé;;;3760;2507;Consolidé;6267;non
2022-09-24T21:30:00+02:00;2022-09-24;21:30;28;Normandie;;;;;;2446;Consolidé;;non
2022-09-24T22:00:00+02:00;2022-09-24;22:00;28;Normandie;3589;Redressé;;;3589;2635;Consolidé;6224;non
2022-09-24T23:30:00+02:00;2022-09-24;23:30;28;Normandie;;;;;;2414;Consolidé;;non
2022-09-25T08:30:00+02:00;2022-09-25;08:30;28;Normandie;;;;;;2108;Consolidé;;non
2022-09-25T15:30:00+02:00;2022-09-25;15:30;28;Normandie;;;;;;2125;Consolidé;;non
2022-09-25T16:30:00+02:00;2022-09-25;16:30;28;Normandie;;;;;;2130;Consolidé;;non
2022-09-25T18:00:00+02:00;2022-09-25;18:00;28;Normandie;3645;Redressé;;;3645;2261;Consolidé;5906;non
2022-09-25T18:30:00+02:00;2022-09-25;18:30;28;Normandie;;;;;;2440;Consolidé;;non
2022-09-25T19:30:00+02:00;2022-09-25;19:30;28;Normandie;;;;;;2486;Consolidé;;non
2022-09-16T03:00:00+02:00;2022-09-16;03:00;28;Normandie;3155;Redressé;;;3155;2225;Consolidé;5380;non
2022-09-16T15:30:00+02:00;2022-09-16;15:30;28;Normandie;;;;;;2739;Consolidé;;non
2022-09-16T20:30:00+02:00;2022-09-16;20:30;28;Normandie;;;;;;2768;Consolidé;;non
