Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - NaTran;Statut - NaTran;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2020-07-23T12:30:00+02:00;2020-07-23;12:30;76;Occitanie;;;;;;4928;Consolidé;;non
2020-07-23T22:30:00+02:00;2020-07-23;22:30;76;Occitanie;;;;;;4176;Consolidé;;non
2020-07-23T23:30:00+02:00;2020-07-23;23:30;76;Occitanie;;;;;;4141;Consolidé;;non
2020-07-24T00:00:00+02:00;2020-07-24;00:00;76;Occitanie;199;Définitif;464;Définitif;663;4153;Consolidé;4816;non
2020-07-24T00:30:00+02:00;2020-07-24;00:30;76;Occitanie;;;;;;3872;Consolidé;;non
2020-07-24T03:30:00+02:00;2020-07-24;03:30;76;Occitanie;;;;;;3211;Consolidé;;non
2020-07-24T07:30:00+02:00;2020-07-24;07:30;76;Occitanie;;;;;;3551;Consolidé;;non
2020-07-24T08:30:00+02:00;2020-07-24;08:30;76;Occitanie;;;;;;3848;Consolidé;;non
2020-07-24T10:30:00+02:00;2020-07-24;10:30;76;Occitanie;;;;;;4389;Consolidé;;non
2020-07-24T11:00:00+02:00;2020-07-24;11:00;76;Occitanie;297;Définitif;670;Définitif;967;4443;Consolidé;5410;non
2020-07-24T11:30:00+02:00;2020-07-24;11:30;76;Occitanie;;;;;;4526;Consolidé;;non
2020-07-24T13:00:00+02:00;2020-07-24;13:00;76;Occitanie;277;Définitif;619;Définitif;896;4846;Consolidé;5742;non
2020-07-24T17:30:00+02:00;2020-07-24;17:30;76;Occitanie;;;;;;4401;Consolidé;;non
2020-07-25T05:30:00+02:00;2020-07-25;05:30;76;Occitanie;;;;;;2895;Consolidé;;non
2020-07-25T06:30:00+02:00;2020-07-25;06:30;76;Occitanie;;;;;;2913;Consolidé;;non
2020-08-01T07:30:00+02:00;2020-08-01;07:30;76;Occitanie;;;;;;3225;Consolidé;;non
2020-08-01T08:30:00+02:00;2020-08-01;08:30;76;Occitanie;;;;;;3428;Consolidé;;non
2020-08-01T10:00:00+02:00;2020-08-01;10:00;76;Occitanie;203;Définitif;417;Définitif;620;3952;Consolidé;4572;non
2020-08-01T10:30:00+02:00;2020-08-01;10:30;76;Occitanie;;;;;;4054;Consolidé;;non
2020-08-01T13:30:00+02:00;2020-08-01;13:30;76;Occitanie;;;;;;4615;Consolidé;;non
2020-08-01T15:00:00+02:00;2020-08-01;15:00;76;Occitanie;156;Définitif;317;Définitif;473;4496;Consolidé;4969;non
2020-08-01T16:30:00+02:00;2020-08-01;16:30;76;Occitanie;;;;;;4385;Consolidé;;non
2020-08-01T18:30:00+02:00;2020-08-01;18:30;76;Occitanie;;;;;;4335;Consolidé;;non
2020-08-01T22:00:00+02:00;2020-08-01;22:00;76;Occitanie;186;Définitif;366;Définitif;552;3869;Consolidé;4421;non
2020-08-01T22:30:00+02:00;2020-08-01;22:30;76;Occitanie;;;;;;3967;Consolidé;;non
2020-08-01T23:00:00+02:00;2020-08-01;23:00;76;Occitanie;167;Définitif;325;Définitif;492;4220;Consolidé;4712;non
2020-08-01T23:30:00+02:00;2020-08-01;23:30;76;Occitanie;;;;;;3974;Consolidé;;non
2020-08-02T00:00:00+02:00;2020-08-02;00:00;76;Occitanie;159;Définitif;290;Définitif;449;3979;Consolidé;4428;non
2020-08-02T04:30:00+02:00;2020-08-02;04:30;76;Occitanie;;;;;;2963;Consolidé;;non
2020-08-02T05:30:00+02:00;2020-08-02;05:30;76;Occitanie;;;;;;2899;Consolidé;;non
2020-08-02T06:30:00+02:00;2020-08-02;06:30;76;Occitanie;;;;;;2899;Consolidé;;non
2020-08-02T09:30:00+02:00;2020-08-02;09:30;76;Occitanie;;;;;;3378;Consolidé;;non
2020-08-02T10:00:00+02:00;2020-08-02;10:00;76;Occitanie;189;Définitif;386;Définitif;575;3499;Consolidé;4074;non
2020-08-02T12:00:00+02:00;2020-08-02;12:00;76;Occitanie;193;Définitif;395;Définitif;588;3882;Consolidé;4470;non
2020-08-02T13:30:00+02:00;2020-08-02;13:30;76;Occitanie;;;;;;3961;Consolidé;;non
2020-08-02T14:00:00+02:00;2020-08-02;14:00;76;Occitanie;167;Définitif;344;Définitif;511;3915;Consolidé;4426;non
2020-08-02T14:30:00+02:00;2020-08-02;14:30;76;Occitanie;;;;;;3846;Consolidé;;non
2020-08-02T17:30:00+02:00;2020-08-02;17:30;76;Occitanie;;;;;;3606;Consolidé;;non
2020-08-02T18:30:00+02:00;2020-08-02;18:30;76;Occitanie;;;;;;3733;Consolidé;;non
2020-08-02T21:00:00+02:00;2020-08-02;21:00;76;Occitanie;186;Définitif;389;Définitif;575;3699;Consolidé;4274;non
2020-08-03T01:30:00+02:00;2020-08-03;01:30;76;Occitanie;;;;;;3188;Consolidé;;non
2020-08-03T12:30:00+02:00;2020-08-03;12:30;76;Occitanie;;;;;;4393;Consolidé;;non
2020-08-03T13:30:00+02:00;2020-08-03;13:30;76;Occitanie;;;;;;4337;Consolidé;;non
2020-08-03T15:00:00+02:00;2020-08-03;15:00;76;Occitanie;208;Définitif;415;Définitif;623;4231;Consolidé;4854;non
2020-08-03T15:30:00+02:00;2020-08-03;15:30;76;Occitanie;;;;;;4221;Consolidé;;non
2020-08-03T16:30:00+02:00;2020-08-03;16:30;76;Occitanie;;;;;;4059;Consolidé;;non
2020-08-03T19:30:00+02:00;2020-08-03;19:30;76;Occitanie;;;;;;4139;Consolidé;;non
2020-08-04T00:00:00+02:00;2020-08-04;00:00;76;Occitanie;181;Définitif;263;Définitif;444;3881;Consolidé;4325;non
2020-07-25T10:00:00+02:00;2020-07-25;10:00;76;Occitanie;227;Définitif;508;Définitif;735;3743;Consolidé;4478;non
2020-07-25T10:30:00+02:00;2020-07-25;10:30;76;Occitanie;;;;;;3831;Consolidé;;non
2020-07-25T14:00:00+02:00;2020-07-25;14:00;76;Occitanie;192;Définitif;417;Définitif;609;4231;Consolidé;4840;non
2020-07-25T16:00:00+02:00;2020-07-25;16:00;76;Occitanie;173;Définitif;363;Définitif;536;3977;Consolidé;4513;non
2020-07-25T17:30:00+02:00;2020-07-25;17:30;76;Occitanie;;;;;;3977;Consolidé;;non
2020-07-25T18:00:00+02:00;2020-07-25;18:00;76;Occitanie;199;Définitif;410;Définitif;609;4001;Consolidé;4610;non
2020-07-26T00:00:00+02:00;2020-07-26;00:00;76;Occitanie;169;Définitif;359;Définitif;528;4032;Consolidé;4560;non
2020-07-26T02:30:00+02:00;2020-07-26;02:30;76;Occitanie;;;;;;3207;Consolidé;;non
2020-07-26T03:30:00+02:00;2020-07-26;03:30;76;Occitanie;;;;;;3026;Consolidé;;non
2020-07-26T05:30:00+02:00;2020-07-26;05:30;76;Occitanie;;;;;;2801;Consolidé;;non
2020-07-26T06:00:00+02:00;2020-07-26;06:00;76;Occitanie;163;Définitif;331;Définitif;494;2795;Consolidé;3289;non
2020-07-26T07:00:00+02:00;2020-07-26;07:00;76;Occitanie;160;Définitif;361;Définitif;521;2714;Consolidé;3235;non
2020-07-26T12:30:00+02:00;2020-07-26;12:30;76;Occitanie;;;;;;4086;Consolidé;;non
2020-07-26T14:00:00+02:00;2020-07-26;14:00;76;Occitanie;181;Définitif;374;Définitif;555;3920;Consolidé;4475;non
2020-07-26T15:30:00+02:00;2020-07-26;15:30;76;Occitanie;;;;;;3749;Consolidé;;non
2020-07-26T17:30:00+02:00;2020-07-26;17:30;76;Occitanie;;;;;;3633;Consolidé;;non
2020-07-26T21:30:00+02:00;2020-07-26;21:30;76;Occitanie;;;;;;3925;Consolidé;;non
2020-07-26T23:00:00+02:00;2020-07-26;23:00;76;Occitanie;185;Définitif;364;Définitif;549;4285;Consolidé;4834;non
2020-07-27T01:00:00+02:00;2020-07-27;01:00;76;Occitanie;208;Définitif;333;Définitif;541;3390;Consolidé;3931;non
2020-07-27T05:00:00+02:00;2020-07-27;05:00;76;Occitanie;233;Définitif;431;Définitif;664;2929;Consolidé;3593;non
2020-07-27T06:30:00+02:00;2020-07-27;06:30;76;Occitanie;;;;;;3170;Consolidé;;non
2020-07-27T07:30:00+02:00;2020-07-27;07:30;76;Occitanie;;;;;;3396;Consolidé;;non
2020-07-17T09:30:00+02:00;2020-07-17;09:30;76;Occitanie;;;;;;4152;Consolidé;;non
2020-07-17T11:00:00+02:00;2020-07-17;11:00;76;Occitanie;324;Définitif;781;Définitif;1105;4364;Consolidé;5469;non
2020-07-17T13:00:00+02:00;2020-07-17;13:00;76;Occitanie;279;Définitif;709;Définitif;988;4562;Consolidé;5550;non
2020-07-17T15:30:00+02:00;2020-07-17;15:30;76;Occitanie;;;;;;4317;Consolidé;;non
2020-07-17T16:30:00+02:00;2020-07-17;16:30;76;Occitanie;;;;;;4145;Consolidé;;non
2020-07-17T18:30:00+02:00;2020-07-17;18:30;76;Occitanie;;;;;;4132;Consolidé;;non
2020-07-17T19:30:00+02:00;2020-07-17;19:30;76;Occitanie;;;;;;4125;Consolidé;;non
2020-07-17T20:00:00+02:00;2020-07-17;20:00;76;Occitanie;256;Définitif;628;Définitif;884;4093;Consolidé;4977;non
2020-07-17T22:00:00+02:00;2020-07-17;22:00;76;Occitanie;253;Définitif;552;Définitif;805;3779;Consolidé;4584;non
2020-07-18T01:00:00+02:00;2020-07-18;01:00;76;Occitanie;154;Définitif;467;Définitif;621;3451;Consolidé;4072;non
2020-07-18T04:00:00+02:00;2020-07-18;04:00;76;Occitanie;146;Définitif;456;Définitif;602;2996;Consolidé;3598;non
2020-07-18T05:00:00+02:00;2020-07-18;05:00;76;Occitanie;148;Définitif;478;Définitif;626;2885;Consolidé;3511;non
2020-07-18T08:30:00+02:00;2020-07-18;08:30;76;Occitanie;;;;;;3240;Consolidé;;non
2020-07-18T12:30:00+02:00;2020-07-18;12:30;76;Occitanie;;;;;;4141;Consolidé;;non
2020-07-18T14:30:00+02:00;2020-07-18;14:30;76;Occitanie;;;;;;3976;Consolidé;;non
2020-07-18T15:00:00+02:00;2020-07-18;15:00;76;Occitanie;183;Définitif;438;Définitif;621;3942;Consolidé;4563;non
2020-07-18T15:30:00+02:00;2020-07-18;15:30;76;Occitanie;;;;;;3944;Consolidé;;non
2020-07-18T17:30:00+02:00;2020-07-18;17:30;76;Occitanie;;;;;;3818;Consolidé;;non
2020-07-18T20:00:00+02:00;2020-07-18;20:00;76;Occitanie;231;Définitif;527;Définitif;758;3963;Consolidé;4721;non
2020-07-18T20:30:00+02:00;2020-07-18;20:30;76;Occitanie;;;;;;3848;Consolidé;;non
2020-07-18T21:30:00+02:00;2020-07-18;21:30;76;Occitanie;;;;;;3726;Consolidé;;non
2020-07-18T22:00:00+02:00;2020-07-18;22:00;76;Occitanie;202;Définitif;460;Définitif;662;3775;Consolidé;4437;non
2020-07-19T00:30:00+02:00;2020-07-19;00:30;76;Occitanie;;;;;;3753;Consolidé;;non
2020-07-19T05:30:00+02:00;2020-07-19;05:30;76;Occitanie;;;;;;2743;Consolidé;;non
2020-07-19T07:00:00+02:00;2020-07-19;07:00;76;Occitanie;157;Définitif;426;Définitif;583;2685;Consolidé;3268;non
2020-07-19T08:30:00+02:00;2020-07-19;08:30;76;Occitanie;;;;;;2996;Consolidé;;non
2020-07-19T11:00:00+02:00;2020-07-19;11:00;76;Occitanie;224;Définitif;493;Définitif;717;3658;Consolidé;4375;non
2020-07-19T19:30:00+02:00;2020-07-19;19:30;76;Occitanie;;;;;;3852;Consolidé;;non
2020-07-19T20:30:00+02:00;2020-07-19;20:30;76;Occitanie;;;;;;3836;Consolidé;;non
2020-07-20T03:30:00+02:00;2020-07-20;03:30;76;Occitanie;;;;;;3016;Consolidé;;non
2020-07-20T04:30:00+02:00;2020-07-20;04:30;76;Occitanie;;;;;;2880;Consolidé;;non
2020-07-20T05:00:00+02:00;2020-07-20;05:00;76;Occitanie;204;Définitif;494;Définitif;698;2879;Consolidé;3577;non
2020-07-20T08:00:00+02:00;2020-07-20;08:00;76;Occitanie;298;Définitif;739;Définitif;1037;3544;Consolidé;4581;non
2020-07-20T10:30:00+02:00;2020-07-20;10:30;76;Occitanie;;;;;;4345;Consolidé;;non
2020-07-20T12:30:00+02:00;2020-07-20;12:30;76;Occitanie;;;;;;4759;Consolidé;;non
2020-07-20T13:00:00+02:00;2020-07-20;13:00;76;Occitanie;270;Définitif;650;Définitif;920;4845;Consolidé;5765;non
2020-07-20T19:30:00+02:00;2020-07-20;19:30;76;Occitanie;;;;;;4461;Consolidé;;non
2020-07-16T01:00:00+02:00;2020-07-16;01:00;76;Occitanie;219;Définitif;512;Définitif;731;3399;Consolidé;4130;non
2020-07-16T02:00:00+02:00;2020-07-16;02:00;76;Occitanie;206;Définitif;495;Définitif;701;3294;Consolidé;3995;non
2020-07-16T05:30:00+02:00;2020-07-16;05:30;76;Occitanie;;;;;;3035;Consolidé;;non
2020-07-16T07:30:00+02:00;2020-07-16;07:30;76;Occitanie;;;;;;3468;Consolidé;;non
2020-07-16T09:30:00+02:00;2020-07-16;09:30;76;Occitanie;;;;;;4102;Consolidé;;non
2020-07-16T10:30:00+02:00;2020-07-16;10:30;76;Occitanie;;;;;;4262;Consolidé;;non
2020-07-16T15:00:00+02:00;2020-07-16;15:00;76;Occitanie;229;Définitif;623;Définitif;852;4346;Consolidé;5198;non
2020-07-16T20:00:00+02:00;2020-07-16;20:00;76;Occitanie;303;Définitif;694;Définitif;997;4163;Consolidé;5160;non
2020-07-16T21:00:00+02:00;2020-07-16;21:00;76;Occitanie;303;Définitif;655;Définitif;958;3882;Consolidé;4840;non
2020-07-16T22:30:00+02:00;2020-07-16;22:30;76;Occitanie;;;;;;3914;Consolidé;;non
2020-07-16T23:30:00+02:00;2020-07-16;23:30;76;Occitanie;;;;;;4014;Consolidé;;non
2020-07-17T03:30:00+02:00;2020-07-17;03:30;76;Occitanie;;;;;;3173;Consolidé;;non
2020-07-17T04:30:00+02:00;2020-07-17;04:30;76;Occitanie;;;;;;3039;Consolidé;;non
2020-07-17T08:30:00+02:00;2020-07-17;08:30;76;Occitanie;;;;;;3867;Consolidé;;non
2020-07-17T09:00:00+02:00;2020-07-17;09:00;76;Occitanie;333;Définitif;803;Définitif;1136;4005;Consolidé;5141;non
2020-07-31T19:00:00+02:00;2020-07-31;19:00;76;Occitanie;218;Définitif;439;Définitif;657;4837;Consolidé;5494;non
2020-07-31T20:00:00+02:00;2020-07-31;20:00;76;Occitanie;222;Définitif;461;Définitif;683;4684;Consolidé;5367;non
2020-08-01T00:00:00+02:00;2020-08-01;00:00;76;Occitanie;153;Définitif;370;Définitif;523;4321;Consolidé;4844;non
2020-08-01T00:30:00+02:00;2020-08-01;00:30;76;Occitanie;;;;;;4054;Consolidé;;non
2020-08-01T03:00:00+02:00;2020-08-01;03:00;76;Occitanie;129;Définitif;319;Définitif;448;3464;Consolidé;3912;non
2020-08-01T03:30:00+02:00;2020-08-01;03:30;76;Occitanie;;;;;;3342;Consolidé;;non
2020-08-01T05:00:00+02:00;2020-08-01;05:00;76;Occitanie;128;Définitif;318;Définitif;446;3135;Consolidé;3581;non
2020-07-24T22:00:00+02:00;2020-07-24;22:00;76;Occitanie;259;Définitif;516;Définitif;775;4029;Consolidé;4804;non
2020-07-25T03:00:00+02:00;2020-07-25;03:00;76;Occitanie;142;Définitif;357;Définitif;499;3207;Consolidé;3706;non
2020-01-27T23:00:00+01:00;2020-01-27;23:00;76;Occitanie;980;Définitif;2222;Définitif;3202;5845;Consolidé;9047;non
2020-01-27T23:30:00+01:00;2020-01-27;23:30;76;Occitanie;;;;;;5585;Consolidé;;non
2020-01-28T01:30:00+01:00;2020-01-28;01:30;76;Occitanie;;;;;;5147;Consolidé;;non
2020-01-28T02:00:00+01:00;2020-01-28;02:00;76;Occitanie;877;Définitif;2206;Définitif;3083;5127;Consolidé;8210;non
2020-01-28T06:30:00+01:00;2020-01-28;06:30;76;Occitanie;;;;;;5438;Consolidé;;non
2020-01-28T07:00:00+01:00;2020-01-28;07:00;76;Occitanie;1652;Définitif;3689;Définitif;5341;5770;Consolidé;11111;non
2020-01-28T07:30:00+01:00;2020-01-28;07:30;76;Occitanie;;;;;;6011;Consolidé;;non
2020-01-28T08:00:00+01:00;2020-01-28;08:00;76;Occitanie;1582;Définitif;3493;Définitif;5075;6087;Consolidé;11162;non
2020-01-28T09:30:00+01:00;2020-01-28;09:30;76;Occitanie;;;;;;6048;Consolidé;;non
2020-01-28T15:00:00+01:00;2020-01-28;15:00;76;Occitanie;1027;Définitif;2478;Définitif;3505;5459;Consolidé;8964;non
2020-01-28T23:00:00+01:00;2020-01-28;23:00;76;Occitanie;908;Définitif;2141;Définitif;3049;5679;Consolidé;8728;non
2020-01-29T01:30:00+01:00;2020-01-29;01:30;76;Occitanie;;;;;;5018;Consolidé;;non
2020-01-29T07:00:00+01:00;2020-01-29;07:00;76;Occitanie;1553;Définitif;3757;Définitif;5310;5555;Consolidé;10865;non
2020-01-29T11:30:00+01:00;2020-01-29;11:30;76;Occitanie;;;;;;5723;Consolidé;;non
2020-01-29T14:00:00+01:00;2020-01-29;14:00;76;Occitanie;990;Définitif;2306;Définitif;3296;5496;Consolidé;8792;non
2020-01-29T16:30:00+01:00;2020-01-29;16:30;76;Occitanie;;;;;;4941;Consolidé;;non
2020-01-29T17:00:00+01:00;2020-01-29;17:00;76;Occitanie;1171;Définitif;2538;Définitif;3709;4941;Consolidé;8650;non
2020-01-29T20:00:00+01:00;2020-01-29;20:00;76;Occitanie;1190;Définitif;2622;Définitif;3812;5872;Consolidé;9684;non
2020-01-29T21:00:00+01:00;2020-01-29;21:00;76;Occitanie;1164;Définitif;2490;Définitif;3654;5518;Consolidé;9172;non
2020-01-29T22:00:00+01:00;2020-01-29;22:00;76;Occitanie;1073;Définitif;2249;Définitif;3322;5199;Consolidé;8521;non
2020-01-29T22:30:00+01:00;2020-01-29;22:30;76;Occitanie;;;;;;5231;Consolidé;;non
2020-01-26T07:30:00+01:00;2020-01-26;07:30;76;Occitanie;;;;;;4583;Consolidé;;non
2020-01-26T08:00:00+01:00;2020-01-26;08:00;76;Occitanie;1175;Définitif;2887;Définitif;4062;4592;Consolidé;8654;non
2020-01-26T10:30:00+01:00;2020-01-26;10:30;76;Occitanie;;;;;;5169;Consolidé;;non
2020-01-26T11:30:00+01:00;2020-01-26;11:30;76;Occitanie;;;;;;5271;Consolidé;;non
2020-01-26T19:30:00+01:00;2020-01-26;19:30;76;Occitanie;;;;;;5670;Consolidé;;non
2020-01-26T21:00:00+01:00;2020-01-26;21:00;76;Occitanie;1090;Définitif;2595;Définitif;3685;5374;Consolidé;9059;non
2020-01-27T01:00:00+01:00;2020-01-27;01:00;76;Occitanie;947;Définitif;2203;Définitif;3150;5111;Consolidé;8261;non
2020-01-27T04:00:00+01:00;2020-01-27;04:00;76;Occitanie;1061;Définitif;2605;Définitif;3666;4823;Consolidé;8489;non
2020-01-27T05:00:00+01:00;2020-01-27;05:00;76;Occitanie;1212;Définitif;3081;Définitif;4293;4768;Consolidé;9061;non
2020-01-27T10:30:00+01:00;2020-01-27;10:30;76;Occitanie;;;;;;6225;Consolidé;;non
2020-01-27T12:00:00+01:00;2020-01-27;12:00;76;Occitanie;1409;Définitif;3103;Définitif;4512;6238;Consolidé;10750;non
2020-01-27T13:00:00+01:00;2020-01-27;13:00;76;Occitanie;1367;Définitif;3017;Définitif;4384;6330;Consolidé;10714;non
2020-01-27T13:30:00+01:00;2020-01-27;13:30;76;Occitanie;;;;;;6233;Consolidé;;non
2020-01-27T17:30:00+01:00;2020-01-27;17:30;76;Occitanie;;;;;;5775;Consolidé;;non
2020-01-27T19:00:00+01:00;2020-01-27;19:00;76;Occitanie;1363;Définitif;2980;Définitif;4343;6511;Consolidé;10854;non
2020-01-28T05:30:00+01:00;2020-01-28;05:30;76;Occitanie;;;;;;4899;Consolidé;;non
2020-01-24T20:30:00+01:00;2020-01-24;20:30;76;Occitanie;;;;;;5624;Consolidé;;non
2020-01-24T23:30:00+01:00;2020-01-24;23:30;76;Occitanie;;;;;;5450;Consolidé;;non
2020-01-25T10:00:00+01:00;2020-01-25;10:00;76;Occitanie;1206;Définitif;2792;Définitif;3998;5435;Consolidé;9433;non
2020-01-25T10:30:00+01:00;2020-01-25;10:30;76;Occitanie;;;;;;5452;Consolidé;;non
2020-01-25T12:30:00+01:00;2020-01-25;12:30;76;Occitanie;;;;;;5468;Consolidé;;non
2020-01-25T13:30:00+01:00;2020-01-25;13:30;76;Occitanie;;;;;;5357;Consolidé;;non
2020-01-25T14:00:00+01:00;2020-01-25;14:00;76;Occitanie;984;Définitif;2093;Définitif;3077;5258;Consolidé;8335;non
2020-01-25T15:30:00+01:00;2020-01-25;15:30;76;Occitanie;;;;;;4912;Consolidé;;non
2020-01-25T19:00:00+01:00;2020-01-25;19:00;76;Occitanie;1108;Définitif;2491;Définitif;3599;5570;Consolidé;9169;non
2020-01-26T06:00:00+01:00;2020-01-26;06:00;76;Occitanie;1135;Définitif;2885;Définitif;4020;4344;Consolidé;8364;non
2020-01-22T19:30:00+01:00;2020-01-22;19:30;76;Occitanie;;;;;;6494;Consolidé;;non
2020-01-22T20:00:00+01:00;2020-01-22;20:00;76;Occitanie;1426;Définitif;2783;Définitif;4209;6308;Consolidé;10517;non
2020-01-22T22:30:00+01:00;2020-01-22;22:30;76;Occitanie;;;;;;5498;Consolidé;;non
2020-01-22T23:00:00+01:00;2020-01-22;23:00;76;Occitanie;1072;Définitif;2043;Définitif;3115;5879;Consolidé;8994;non
2020-01-22T23:30:00+01:00;2020-01-22;23:30;76;Occitanie;;;;;;5636;Consolidé;;non
2020-01-23T00:00:00+01:00;2020-01-23;00:00;76;Occitanie;863;Définitif;1966;Définitif;2829;5739;Consolidé;8568;non
2020-01-23T03:30:00+01:00;2020-01-23;03:30;76;Occitanie;;;;;;4873;Consolidé;;non
2020-01-23T05:00:00+01:00;2020-01-23;05:00;76;Occitanie;1081;Définitif;2517;Définitif;3598;4679;Consolidé;8277;non
2020-01-23T05:30:00+01:00;2020-01-23;05:30;76;Occitanie;;;;;;4776;Consolidé;;non
2020-01-23T06:00:00+01:00;2020-01-23;06:00;76;Occitanie;1657;Définitif;3316;Définitif;4973;4924;Consolidé;9897;non
2020-01-23T10:00:00+01:00;2020-01-23;10:00;76;Occitanie;1512;Définitif;2995;Définitif;4507;6052;Consolidé;10559;non
2020-01-23T13:00:00+01:00;2020-01-23;13:00;76;Occitanie;1347;Définitif;2700;Définitif;4047;6274;Consolidé;10321;non
2020-01-23T14:00:00+01:00;2020-01-23;14:00;76;Occitanie;1286;Définitif;2491;Définitif;3777;6055;Consolidé;9832;non
2020-01-23T19:30:00+01:00;2020-01-23;19:30;76;Occitanie;;;;;;6147;Consolidé;;non
2020-01-23T20:00:00+01:00;2020-01-23;20:00;76;Occitanie;1228;Définitif;2610;Définitif;3838;5979;Consolidé;9817;non
2020-01-23T22:30:00+01:00;2020-01-23;22:30;76;Occitanie;;;;;;5244;Consolidé;;non
2020-01-24T00:00:00+01:00;2020-01-24;00:00;76;Occitanie;855;Définitif;1970;Définitif;2825;5546;Consolidé;8371;non
2020-01-24T01:00:00+01:00;2020-01-24;01:00;76;Occitanie;822;Définitif;1981;Définitif;2803;5048;Consolidé;7851;non
2020-01-24T01:30:00+01:00;2020-01-24;01:30;76;Occitanie;;;;;;5048;Consolidé;;non
2020-01-24T03:30:00+01:00;2020-01-24;03:30;76;Occitanie;;;;;;4741;Consolidé;;non
2020-01-24T05:30:00+01:00;2020-01-24;05:30;76;Occitanie;;;;;;4690;Consolidé;;non
2020-01-24T06:00:00+01:00;2020-01-24;06:00;76;Occitanie;1425;Définitif;3486;Définitif;4911;4853;Consolidé;9764;non
2020-01-24T08:00:00+01:00;2020-01-24;08:00;76;Occitanie;1391;Définitif;3492;Définitif;4883;5837;Consolidé;10720;non
2020-01-24T10:00:00+01:00;2020-01-24;10:00;76;Occitanie;1338;Définitif;3127;Définitif;4465;5915;Consolidé;10380;non
2020-01-24T13:30:00+01:00;2020-01-24;13:30;76;Occitanie;;;;;;5723;Consolidé;;non
2020-01-24T17:00:00+01:00;2020-01-24;17:00;76;Occitanie;1248;Définitif;2572;Définitif;3820;5008;Consolidé;8828;non
2020-01-30T19:00:00+01:00;2020-01-30;19:00;76;Occitanie;1248;Définitif;2391;Définitif;3639;5900;Consolidé;9539;non
2020-01-30T22:30:00+01:00;2020-01-30;22:30;76;Occitanie;;;;;;4956;Consolidé;;non
2020-01-30T18:00:00+01:00;2020-01-30;18:00;76;Occitanie;1289;Définitif;2432;Définitif;3721;5302;Consolidé;9023;non
2020-01-30T18:30:00+01:00;2020-01-30;18:30;76;Occitanie;;;;;;5683;Consolidé;;non
2020-01-30T21:00:00+01:00;2020-01-30;21:00;76;Occitanie;1138;Définitif;2121;Définitif;3259;5330;Consolidé;8589;non
2020-01-31T01:00:00+01:00;2020-01-31;01:00;76;Occitanie;741;Définitif;1675;Définitif;2416;4706;Consolidé;7122;non
2020-01-31T05:30:00+01:00;2020-01-31;05:30;76;Occitanie;;;;;;4339;Consolidé;;non
2020-01-31T11:00:00+01:00;2020-01-31;11:00;76;Occitanie;1106;Définitif;2196;Définitif;3302;5245;Consolidé;8547;non
2020-01-31T16:00:00+01:00;2020-01-31;16:00;76;Occitanie;838;Définitif;1656;Définitif;2494;4393;Consolidé;6887;non
2020-01-31T17:30:00+01:00;2020-01-31;17:30;76;Occitanie;;;;;;4365;Consolidé;;non
2020-01-30T06:00:00+01:00;2020-01-30;06:00;76;Occitanie;1577;Définitif;3296;Définitif;4873;4803;Consolidé;9676;non
2020-01-30T08:00:00+01:00;2020-01-30;08:00;76;Occitanie;1581;Définitif;3163;Définitif;4744;5803;Consolidé;10547;non
2020-01-30T13:30:00+01:00;2020-01-30;13:30;76;Occitanie;;;;;;5668;Consolidé;;non
2020-01-30T14:00:00+01:00;2020-01-30;14:00;76;Occitanie;1115;Définitif;2200;Définitif;3315;5563;Consolidé;8878;non
2020-01-04T01:00:00+01:00;2020-01-04;01:00;76;Occitanie;885;Définitif;1836;Définitif;2721;5082;Consolidé;7803;non
2020-01-04T06:00:00+01:00;2020-01-04;06:00;76;Occitanie;1261;Définitif;2751;Définitif;4012;4507;Consolidé;8519;non
2020-01-04T07:30:00+01:00;2020-01-04;07:30;76;Occitanie;;;;;;4803;Consolidé;;non
2020-01-04T15:00:00+01:00;2020-01-04;15:00;76;Occitanie;891;Définitif;2296;Définitif;3187;4912;Consolidé;8099;non
2020-01-04T15:30:00+01:00;2020-01-04;15:30;76;Occitanie;;;;;;4840;Consolidé;;non
2020-01-04T17:00:00+01:00;2020-01-04;17:00;76;Occitanie;1100;Définitif;2469;Définitif;3569;4748;Consolidé;8317;non
2020-01-04T18:30:00+01:00;2020-01-04;18:30;76;Occitanie;;;;;;5500;Consolidé;;non
2020-01-04T21:30:00+01:00;2020-01-04;21:30;76;Occitanie;;;;;;5193;Consolidé;;non
2020-01-06T00:30:00+01:00;2020-01-06;00:30;76;Occitanie;;;;;;5677;Consolidé;;non
